"title","preacher","datetime","mp3","ytube_id","scloud","fire_hard","location","format"
"If Not You, then Who?","Pastor Anderson","2007-09-09 18:30:00","20070909P_IfNotYouThenWho.mp3","","","1","FWBC","Preaching"
"Animal Worship","Pastor Anderson","2007-09-09 10:30:00","20070909A_AnimalWorship.mp3","","","","FWBC","Preaching"
"Romans 13","Pastor Anderson","2007-09-05 19:00:00","20070905P_Romans13.mp3","","","","FWBC","Preaching"
"Independent Churches","Pastor Anderson","2007-09-02 18:30:00","20070902P_IndependentChurches.mp3","","","","FWBC","Preaching"
"The Day of Christ","Pastor Anderson","2007-09-02 10:30:00","20070902A_TheDayOfChrist.mp3","","","","FWBC","Preaching"
"Romans 12","Pastor Anderson","2007-08-29 19:00:00","20070829P_Romans12.mp3","","","","FWBC","Preaching"
"Don't Go Back to School","Pastor Anderson","2007-08-26 18:30:00","20070826P_DontGoBackToSchool.mp3","","","","FWBC","Preaching"
"The Love of Money","Pastor Anderson","2007-08-26 10:30:00","20070826A_TheLoveOfMoney.mp3","","","","FWBC","Preaching"
"Romans 11","Pastor Anderson","2007-08-22 19:00:00","20070822P_Romans11.mp3","","","","FWBC","Preaching"
"Hope","Pastor Anderson","2007-08-19 10:30:00","20070819A_Hope.mp3","","","","FWBC","Preaching"
"Romans 10","Pastor Anderson","2007-08-15 19:00:00","20070815P_Romans10.mp3","","","","FWBC","Preaching"
"King James Bible Only","Pastor Anderson","2007-08-12 18:30:00","20070812P_KingJamesBibleOnly.mp3","","","","FWBC","Preaching"
"The Will of God","Pastor Anderson","2007-08-12 10:30:00","20070812A_TheWillOfGod.mp3","","","","FWBC","Preaching"
"Romans 09","Pastor Anderson","2007-08-08 19:00:00","20070808P_Romans09.mp3","","","","FWBC","Preaching"
"Waxing Strong in Spirit","Pastor Anderson","2007-08-05 18:30:00","20070805P_WaxingStrongInSpirit.mp3","","","","FWBC","Preaching"
"The Measure of Your Love","Pastor Anderson","2007-08-05 10:30:00","20070805A_TheMeasureOfYourLove.mp3","","","","FWBC","Preaching"
"Romans 08","Pastor Anderson","2007-08-01 19:00:00","20070801P_Romans08.mp3","","","","FWBC","Preaching"
"Speaking in Tongues","Pastor Anderson","2007-07-29 18:30:00","20070729P_SpeakingInTongues.mp3","","","","FWBC","Preaching"
"Right and Wrong Music","Pastor Anderson","2007-07-29 10:30:00","20070729A_RightAndWrongMusic.mp3","","","","FWBC","Preaching"
"Romans 07","Pastor Anderson","2007-07-25 19:00:00","20070725P_Romans07.mp3","","","","FWBC","Preaching"
"Traditions vs Bible Doctrine","Pastor Anderson","2007-07-22 18:30:00","20070722P_TraditionsVsBibleDoctrine.mp3","","","","FWBC","Preaching"
"Why Tracts are Worthless","Pastor Anderson","2007-07-22 10:30:00","20070722A_WhyTractsAreWorthless.mp3","","","1","FWBC","Preaching"
"Romans 06","Pastor Anderson","2007-07-18 19:00:00","20070718P_Romans06.mp3","","","","FWBC","Preaching"
"Blinding, Binding, Grinding","Pastor Anderson","2007-07-15 18:30:00","20070715P_BlindingBindingGrinding.mp3","","","","FWBC","Preaching"
"Without The Camp","Pastor Anderson","2007-07-15 10:30:00","20070715A_WithoutTheCamp.mp3","","","","FWBC","Preaching"
"Romans 05","Pastor Anderson","2007-07-11 19:00:00","20070711P_Romans05.mp3","","","","FWBC","Preaching"
"A Crooked and Perverse Nation","Pastor Anderson","2007-07-08 18:30:00","20070708P_ACrookedAndPerverseNation.mp3","","","","FWBC","Preaching"
"Prayer","Pastor Anderson","2007-07-08 10:30:00","20070708A_Prayer.mp3","","","","FWBC","Preaching"
"Romans 04","Pastor Anderson","2007-07-04 19:00:00","20070704P_Romans04.mp3","","","","FWBC","Preaching"
"Miracles","Pastor Anderson","2007-07-01 18:30:00","20070701P_Miracles.mp3","","","","FWBC","Preaching"
"Having the Right Purpose","Pastor Anderson","2007-07-01 10:30:00","20070701A_HavingTheRightPurpose.mp3","","","","FWBC","Preaching"
"Romans 03","Pastor Anderson","2007-06-27 19:00:00","20070627P_Romans03.mp3","","","","FWBC","Preaching"
"Why Billy Graham will go to Hell","Pastor Anderson","2007-06-24 18:30:00","20070624P_WhyBillyGrahamWillGoToHell.mp3","","","1","FWBC","Preaching"
"Christian Growth","Pastor Anderson","2007-06-24 10:30:00","20070624A_ChristianGrowth.mp3","","","","FWBC","Preaching"
"Romans 02","Pastor Anderson","2007-06-20 19:00:00","20070620P_Romans02.mp3","","","","FWBC","Preaching"
"A Conscience Void of Offence","Pastor Anderson","2007-06-17 18:30:00","20070617P_AConscienceVoidOfOffence.mp3","","","","FWBC","Preaching"
"The Importance of One Person","Pastor Anderson","2007-06-17 10:30:00","20070617A_TheImportanceOfOnePerson.mp3","","","","FWBC","Preaching"
"Romans 01","Pastor Anderson","2007-06-13 19:00:00","20070613P_Romans01.mp3","","","","FWBC","Preaching"
"The Preaching of the Cross","Pastor Anderson","2007-06-10 18:30:00","20070610P_ThePreachingOfTheCross.mp3","","","","FWBC","Preaching"
"ADHD","Pastor Anderson","2007-06-10 10:30:00","20070610A_Adhd.mp3","","","","FWBC","Preaching"
"The Book of Jude","Pastor Anderson","2007-06-06 19:00:00","20070606P_TheBookOfJude.mp3","","","","FWBC","Preaching"
"Build a Wall","Pastor Anderson","2007-06-03 18:30:00","20070603P_BuildAWall.mp3","","","","FWBC","Preaching"
"Seek Ye First","Pastor Anderson","2007-06-03 10:30:00","20070603A_SeekYeFirst.mp3","","","","FWBC","Preaching"
"Revelation 22","Pastor Anderson","2007-05-30 19:00:00","20070530P_Revelation22.mp3","","","","FWBC","Preaching"
"Why We Started in the House","Pastor Anderson","2007-05-27 18:30:00","20070527P_WhyWeStartedInTheHouse.mp3","","","","FWBC","Preaching"
"Warring a Good Warfare","Pastor Anderson","2007-05-27 10:30:00","20070527A_WarringAGoodWarfare.mp3","","","","FWBC","Preaching"
"Revelation 21","Pastor Anderson","2007-05-23 19:00:00","20070523P_Revelation21.mp3","","","","FWBC","Preaching"
"Sinning Through Ignorance","Pastor Anderson","2007-05-20 18:30:00","20070520P_SinningThroughIgnorance.mp3","","","","FWBC","Preaching"
"Freedom","Pastor Anderson","2007-05-20 10:30:00","20070520A_Freedom.mp3","","","","FWBC","Preaching"
"Revelation 20","Pastor Anderson","2007-05-16 19:00:00","20070516P_Revelation20.mp3","wlwgfEVgrew","","","FWBC","Preaching"
"Who Shall Abide?","Pastor Anderson","2007-05-13 18:30:00","20070513P_WhoShallAbide.mp3","pye7sPtXejY","","","FWBC","Preaching"
"Being a Mother","Pastor Anderson","2007-05-13 10:30:00","20070513A_BeingAMother.mp3","RV3rxZ9wqUk","","","FWBC","Preaching"
"Revelation 19","Pastor Anderson","2007-05-09 19:00:00","20070509P_Revelation19.mp3","Ez-rN3ZHnHU","","","FWBC","Preaching"
"Wisdom is the Principal Thing","Pastor Anderson","2007-05-06 18:30:00","20070506P_WisdomIsThePrincipalThing.mp3","yMMPp2BtsQw","","","FWBC","Preaching"
"Laziness","Pastor Anderson","2007-05-06 10:30:00","20070506A_Laziness.mp3","y__prKsxgUk","","","FWBC","Preaching"
"Revelation 18","Pastor Anderson","2007-05-02 19:00:00","20070502P_Revelation18.mp3","nN7F2IQYz8g","","","FWBC","Preaching"
"The Sanctity of Human Life","Pastor Anderson","2007-04-29 18:30:00","20070429P_TheSanctityOfHumanLife.mp3","7QbLLTVtLXg","","1","FWBC","Preaching"
"Dumb Dogs That Can't Bark","Pastor Anderson","2007-04-29 10:30:00","20070429A_DumbDogsThatCantBark.mp3","gmzr_eeLurU","","1","FWBC","Preaching"
"What I Mean by 'Fundamental'","Pastor Anderson","2007-04-22 18:30:00","20070422P_WhatIMeanByFundamental.mp3","i5TE_WwIVhM","","","FWBC","Preaching"
"Baptism and the Flood","Pastor Anderson","2007-04-22 10:30:00","20070422A_BaptismAndTheFlood.mp3","kzMI28ZuqXQ","","","FWBC","Preaching"
"Revelation 16","Pastor Anderson","2007-04-18 19:00:00","20070418P_Revelation16.mp3","8dzstcugVVY","","","FWBC","Preaching"
"The Doctrine of Exclusivism","Pastor Anderson","2007-04-17 19:00:00","20070417P_TheDoctrineOfExclusivism.mp3","bfhDOaT_dpY","","","FWBC","Preaching"
"Blessed are the Pure in Heart","Pastor Anderson","2007-04-16 10:30:00","20070416A_BlessedAreThePureInHeart.mp3","q0-u9xxhApU","","","FWBC","Preaching"
"The Lie of Evolution","Pastor Anderson","2007-04-15 18:30:00","20070415P_TheLieOfEvolution.mp3","EBACpL41Y_o","","","FWBC","Preaching"
"Standing Alone","Pastor Anderson","2007-04-15 10:30:00","20070415A_StandingAlone.mp3","skARs1UM6j0","","","FWBC","Preaching"
"Revelation 15","Pastor Anderson","2007-04-11 19:00:00","20070411P_Revelation15.mp3","LNM7IDfjbrs","","","FWBC","Preaching"
"Blessed are the Pure in Heart","Pastor Anderson","2007-04-08 18:30:00","20070408P_BlessedAreThePureInHeart.mp3","vi6qnz_gZ94","","1","FWBC","Preaching"
"I am the Resurrection","Pastor Anderson","2007-04-08 10:30:00","20070408A_IAmTheResurrection.mp3","gz-ty__hRNc","","","FWBC","Preaching"
"Revelation 14","Pastor Anderson","2007-04-04 19:00:00","20070404P_Revelation14.mp3","1YsRnKpdOKg","","","FWBC","Preaching"
"Dating and Marriage","Pastor Anderson","2007-04-01 18:30:00","20070401P_DatingAndMarriage.mp3","HwFguEsXT6I","","","FWBC","Preaching"
"Pure in Their Own Eyes","Pastor Anderson","2007-04-01 10:30:00","20070401A_PureInTheirOwnEyes.mp3","P7Eck5nuyWM","","","FWBC","Preaching"
"Revelation 13","Pastor Anderson","2007-03-28 19:00:00","20070328P_Revelation13.mp3","BgA_5n_Fza0","","","FWBC","Preaching"
"Marriage and Divorce","Pastor Anderson","2007-03-25 18:30:00","20070325P_MarriageAndDivorce.mp3","sEekXNgIomY","","","FWBC","Preaching"
"The Doctrine of Hell","Pastor Anderson","2007-03-25 10:30:00","20070325A_TheDoctrineOfHell.mp3","tBTXVWyOTW8","","","FWBC","Preaching"
"Revelation 12","Pastor Anderson","2007-03-21 19:00:00","20070321P_Revelation12.mp3","eY4PrXuR6yk","","","FWBC","Preaching"
"Bible Memorization Techniques","Pastor Anderson","2007-03-18 18:30:00","20070318P_BibleMemorizationTechniques.mp3","Ruf4Pz48o3g","","","FWBC","Preaching"
"Verbal Inspiration","Pastor Anderson","2007-03-18 10:30:00","20070318A_VerbalInspiration.mp3","9tqg44x-XrU","","","FWBC","Preaching"
"Revelation 11","Pastor Anderson","2007-03-14 19:00:00","20070314P_Revelation11.mp3","sRh4TZUBT_4","","","FWBC","Preaching"
"Consistency","Pastor Anderson","2007-03-11 18:30:00","20070311P_Consistency.mp3","-1mB96--6Tk","","","FWBC","Preaching"
"Being A Friend","Pastor Anderson","2007-03-11 10:30:00","20070311A_BeingAFriend.mp3","CUdWugL4ELM","","","FWBC","Preaching"
"Revelation 10","Pastor Anderson","2007-03-07 19:00:00","20070307P_Revelation10.mp3","AreboI6aUyI","","","FWBC","Preaching"
"A Time to Hate","Pastor Anderson","2007-03-04 18:30:00","20070304P_ATimeToHate.mp3","Z-AwK6kQr6w","","","FWBC","Preaching"
"Everything Has a Price","Pastor Anderson","2007-03-04 10:30:00","20070304A_EverythingHasAPrice.mp3","_tOcHrBvjo4","","","FWBC","Preaching"
"Revelation 09","Pastor Anderson","2007-02-28 19:00:00","20070228P_Revelation09.mp3","7Gp3AD0JAEI","","","FWBC","Preaching"
"I Think Myself Happy","Pastor Anderson","2007-02-25 18:30:00","20070225P_IThinkMyselfHappy.mp3","F5fVjCnfrXo","","","FWBC","Preaching"
"The Sin of Day Care","Pastor Anderson","2007-02-25 10:30:00","20070225A_TheSinOfDayCare.mp3","-ghJlewA1h0","","1","FWBC","Preaching"
"Revelation 08","Pastor Anderson","2007-02-21 19:00:00","20070221P_Revelation08.mp3","7ooJIL8M4J0","","","FWBC","Preaching"
"Yet Forty Days","Bro Roger Jimenez","2007-02-18 18:30:00","20070218P_YetFortyDays.mp3","","","","FWBC","Preaching"
"Become Another Man","Pastor Anderson","2007-02-18 10:30:00","20070218A_BecomeAnotherMan.mp3","NnWjL3Jsd1I","","","FWBC","Preaching"
"Revelation 07","Pastor Anderson","2007-02-14 19:00:00","20070214P_Revelation07.mp3","cEqAtX1NxxI","","","FWBC","Preaching"
"Be Fruitful and Multiply","Pastor Anderson","2007-02-11 18:30:00","20070211P_BeFruitfulAndMultiply.mp3","qK8Akt3Xw7A","","1","FWBC","Preaching"
"As it is in Heaven","Pastor Anderson","2007-02-11 10:30:00","20070211A_AsItIsInHeaven.mp3","Mtryo-f75qE","","","FWBC","Preaching"
"Revelation 06","Pastor Anderson","2007-02-07 19:00:00","20070207P_Revelation06.mp3","7lajssSjxFk","","","FWBC","Preaching"
"Physicians of No Value","Pastor Anderson","2007-02-04 18:30:00","20070204P_PhysiciansOfNoValue.mp3","n0Bvt1kEI-o","","","FWBC","Preaching"
"Seeing the Invisible","Pastor Anderson","2007-02-04 10:30:00","20070204A_SeeingTheInvisible.mp3","yPrh5srUCzg","","","FWBC","Preaching"
"Revelation 05","Pastor Anderson","2007-01-31 19:00:00","20070131P_Revelation05.mp3","dY-DtY-opeU","","","FWBC","Preaching"
"Revelation 04","Pastor Anderson","2007-01-24 19:00:00","20070124P_Revelation04.mp3","7U5R0lnMsUw","","","FWBC","Preaching"
"Revelation 03","Pastor Anderson","2007-01-18 19:00:00","20070118P_Revelation03.mp3","FYmFwoqOthg","","","FWBC","Preaching"
"Revelation 02","Pastor Anderson","2007-01-10 19:00:00","20070110P_Revelation02.mp3","Vb-C43Lw-a0","","","FWBC","Preaching"
"Revelation 01","Pastor Anderson","2007-01-03 19:00:00","20070103P_Revelation01.mp3","k0JPDfNXvZs","","","FWBC","Preaching"
"Goals for the New Year","Pastor Anderson","2006-12-31 18:30:00","20061231P_GoalsForTheNewYear.mp3","us_G-vj1zww","","","FWBC","Preaching"
"The Death Penalty","Pastor Anderson","2006-12-31 10:30:00","20061231A_TheDeathPenalty.mp3","F_lq32NsLlM","","","FWBC","Preaching"
"James 05","Pastor Anderson","2006-12-27 19:00:00","20061227P_James05.mp3","Y7pjFfYrAdw","","","FWBC","Preaching"
"The NIV's Attack on Jesus","Pastor Anderson","2006-12-24 18:30:00","20061224P_TheNivsAttackOnJesus.mp3","er1ORlY8-pk","","","FWBC","Preaching"
"The Birth of Christ","Pastor Anderson","2006-12-24 10:30:00","20061224A_TheBirthOfChrist.mp3","qSt-ati1IPM","","","FWBC","Preaching"
"James 04","Pastor Anderson","2006-12-20 19:00:00","20061220P_James04.mp3","jCsDtyDSg_A","","","FWBC","Preaching"
"Soul-Winning Techniques","Pastor Anderson","2006-12-17 18:30:00","20061217P_Soul-WinningTechniques.mp3","sZ2CfGZjZwc","","","FWBC","Preaching"
"Restoring the Old Paths","Pastor Anderson","2006-12-17 10:30:00","20061217A_RestoringTheOldPaths.mp3","KqtXT77-RsM","","","FWBC","Preaching"
"James 03","Pastor Anderson","2006-12-13 19:00:00","20061213P_James03.mp3","JQyFrD7FdnM","","","FWBC","Preaching"
"Sound Doctrine","Pastor Anderson","2006-12-10 18:30:00","20061210P_SoundDoctrine.mp3","AfE8-3kD48M","","","FWBC","Preaching"
"Being Unmoveable","Pastor Anderson","2006-12-10 10:30:00","20061210A_BeingUnmoveable.mp3","pWEYN8lZBAo","","","FWBC","Preaching"
"James 02","Pastor Anderson","2006-12-06 19:00:00","20061206P_James02.mp3","tyFtguQYjDM","","","FWBC","Preaching"
"Love As Brethren","Pastor Anderson","2006-12-03 18:30:00","20061203P_LoveAsBrethren.mp3","q_sEW_nxyZ4","","","FWBC","Preaching"
"Race and Racism","Pastor Anderson","2006-12-03 10:30:00","20061203A_RaceAndRacism.mp3","8iO7YIb4rKQ","","","FWBC","Preaching"
"James 01","Pastor Anderson","2006-11-29 19:00:00","20061129P_James01.mp3","ZUKORwcBRsU","","","FWBC","Preaching"
"The Power of the Holy Ghost","Pastor Anderson","2006-11-26 18:30:00","20061126P_ThePowerOfTheHolyGhost.mp3","cllfeKHFpT8","","","FWBC","Preaching"
"Body Culture","Pastor Anderson","2006-11-26 10:30:00","20061126A_BodyCulture.mp3","vLq5KuDWzgI","","","FWBC","Preaching"
"Habakkuk 03","Pastor Anderson","2006-11-22 19:00:00","20061122P_Habakkuk03.mp3","bsUVubtEA6c","","","FWBC","Preaching"
"Harden Not Your Heart","Pastor Anderson","2006-11-19 18:30:00","20061119P_HardenNotYourHeart.mp3","l5acxr6paK0","","","FWBC","Preaching"
"We Build, We Fight, Can Do!","Pastor Anderson","2006-11-19 10:30:00","20061119A_WeBuildWeFightCanDo.mp3","FBGko3xE8AI","","","FWBC","Preaching"
"Habakkuk 02","Pastor Anderson","2006-11-15 19:00:00","20061115P_Habakkuk02.mp3","BaX52OpKemM","","1","FWBC","Preaching"
"They Promise them Liberty","Pastor Anderson","2006-11-12 18:30:00","20061112P_TheyPromiseThemLiberty.mp3","Tx6aDXie1A8","","","FWBC","Preaching"
"Gideon","Pastor Anderson","2006-11-12 10:30:00","20061112A_Gideon.mp3","eS9OpPxip_Q","","","FWBC","Preaching"
"Habakkuk 01","Pastor Anderson","2006-11-08 19:00:00","20061108P_Habakkuk01.mp3","qvpCJnDnDxc","","","FWBC","Preaching"
"Psalm 117, 118, 119","Pastor Anderson","2006-11-05 18:30:00","20061105P_Psalm117118119.mp3","xgYhaGX70_s","","","FWBC","Preaching"
"Contentment vs. Covetousness","Pastor Anderson","2006-11-05 10:30:00","20061105A_ContentmentVsCovetousness.mp3","CxD5oWamEu0","","","FWBC","Preaching"
"Matthew 28","Pastor Anderson","2006-11-01 19:00:00","20061101P_Matthew28.mp3","ppXgm26twlQ","","","FWBC","Preaching"
"The Christian Fool Movement","Pastor Anderson","2006-10-29 18:30:00","20061029P_TheChristianFoolMovement.mp3","nvAhz8IZ1Q0","","","FWBC","Preaching"
"The Cup of Devils","Pastor Anderson","2006-10-29 10:30:00","20061029A_TheCupOfDevils.mp3","o_Djxzscx6U","","","FWBC","Preaching"
"Matthew 27","Pastor Anderson","2006-10-25 19:00:00","20061025P_Matthew27.mp3","fFVaD5YSXPw","","","FWBC","Preaching"
"Now then do it!","Pastor Anderson","2006-10-22 18:30:00","20061022P_NowThenDoIt.mp3","nSZbZXpVq5I","","","FWBC","Preaching"
"The Priesthood of the Believer","Pastor Anderson","2006-10-22 10:30:00","20061022A_ThePriesthoodOfTheBeliever.mp3","99eE6tF7nmc","","","FWBC","Preaching"
"Matthew 26","Pastor Anderson","2006-10-18 19:00:00","20061018P_Matthew26.mp3","Cla9F46qGm0","","","FWBC","Preaching"
"Saved from your Sins","Pastor Anderson","2006-10-15 18:30:00","20061015P_SavedFromYourSins.mp3","fRy1k3ZKySQ","","","FWBC","Preaching"
"The Spirit of Fear","Pastor Anderson","2006-10-15 10:30:00","20061015A_TheSpiritOfFear.mp3","Me0XPijgYzI","","","FWBC","Preaching"
"Matthew 25","Pastor Anderson","2006-10-11 19:00:00","20061011P_Matthew25.mp3","Cwd9M_hSu_M","","","FWBC","Preaching"
"The Man of God","Pastor Anderson","2006-10-08 18:30:00","20061008P_TheManOfGod.mp3","6rNr8JTdoMU","","","FWBC","Preaching"
"Bringing Forth Much Fruit","Pastor Anderson","2006-10-08 10:30:00","20061008A_BringingForthMuchFruit.mp3","tBcgE0KAxtU","","","FWBC","Preaching"
"Matthew 24","Pastor Anderson","2006-10-04 19:00:00","20061004P_Matthew24.mp3","5J6IOS2J0lU","","","FWBC","Preaching"
"The Dark Places of the Earth","Pastor Anderson","2006-10-01 18:30:00","20061001P_TheDarkPlacesOfTheEarth.mp3","c5BHnQwog3M","","","FWBC","Preaching"
"Sanctify yourself","Pastor Anderson","2006-10-01 10:30:00","20061001A_SanctifyYourself.mp3","DjQFcVCQo6Q","","1","FWBC","Preaching"
"Matthew 23","Pastor Anderson","2006-09-27 19:00:00","20060927P_Matthew23.mp3","iVM51MiotNY","","1","FWBC","Preaching"
"How to Win Souls","Pastor Anderson","2006-09-24 18:30:00","20060924P_HowToWinSouls.mp3","4b2lUrW7Vko","","","FWBC","Preaching"
"Higher Ground!","Pastor Anderson","2006-09-24 10:30:00","20060924A_HigherGround.mp3","yy4qrrJ7UCw","","","FWBC","Preaching"
"Matthew 22","Pastor Anderson","2006-09-20 19:00:00","20060920P_Matthew22.mp3","L-ED_lVpTHg","","","FWBC","Preaching"
"How to Make Right Decisions","Pastor Anderson","2006-09-17 18:30:00","20060917P_HowToMakeRightDecisions.mp3","G1iGq4B9RkY","","","FWBC","Preaching"
"The Reset Button","Pastor Anderson","2006-09-17 10:30:00","20060917A_TheResetButton.mp3","YIIAur2-Sy4","","","FWBC","Preaching"
"Matthew 21","Pastor Anderson","2006-09-13 19:00:00","20060913P_Matthew21.mp3","CEF-rf0zRvs","","","FWBC","Preaching"
"Women's Roles in Society","Pastor Anderson","2006-09-10 18:30:00","20060910P_WomensRolesInSociety.mp3","QR8rP2slQSI","","","FWBC","Preaching"
"Soul-Winning vs. Evangelism","Pastor Anderson","2006-09-10 10:30:00","20060910A_Soul-WinningVsEvangelism.mp3","WNrzffShWWc","","","FWBC","Preaching"
"Matthew 20","Pastor Anderson","2006-09-06 19:00:00","20060906P_Matthew20.mp3","nPnb8Ck_kq4","","","FWBC","Preaching"
"Deliver Us From Evil","Pastor Anderson","2006-09-03 18:30:00","20060903P_DeliverUsFromEvil.mp3","1PdgcqUog7s","","","FWBC","Preaching"
"Power with God","Pastor Anderson","2006-09-03 10:30:00","20060903A_PowerWithGod.mp3","kZYmtD6BZ1g","","","FWBC","Preaching"
"Matthew 19","Pastor Anderson","2006-08-30 19:00:00","20060830P_Matthew19.mp3","UBTBi0OcmCM","","","FWBC","Preaching"
"Butter in a Lordly Dish","Pastor Anderson","2006-08-27 18:30:00","20060827P_ButterInALordlyDish.mp3","CFvolF3DoW8","","","FWBC","Preaching"
"Love the Brotherhood","Pastor Anderson","2006-08-27 10:30:00","20060827A_LoveTheBrotherhood.mp3","9c5hfyiRC1I","","1","FWBC","Preaching"
"Matthew 18","Pastor Anderson","2006-08-23 19:00:00","20060823P_Matthew18.mp3","UfMvMgyE0_0","","","FWBC","Preaching"
"The Length of your Hair","Pastor Anderson","2006-08-20 18:30:00","20060820P_TheLengthOfYourHair.mp3","bL9oTJoz8mg","","","FWBC","Preaching"
